Hole Depth: ft,Flow In: gal/min,GCT IN Mud Temp: F,GCT OUT Mud Temp: F,Mud Density In: lb/ft3,Mud Density Out: lb/ft3,ROP Average: ft/hr,RPM:,Torque LAS:,WOB: Klb,Standpipe Pressure: psi,QC Delta Carbon Dioxide: ppm
12899,817.6673442939,159.62,175.64,-999.25,81.2357949425,13.71,204.2648185378,7.7489741,46.048905,2745.0717959504,135.89637
12900,816.6502186706,160.16,175.46,-999.25,81.2358108962,14.69,204.1077976903,8.2008705,44.24,2800.5200665379,141.20212
12901,820.4053655838,160.16,175.46,-999.25,81.2369552783,26.28,204.4753399293,5.7964767,7.02,2704.1547962754,156.93866
12902,816.0772420822,160.34,175.46,-999.25,81.2731482357,32.29,204.3881523788,11.6444352,8.97,2802.8144777347,166.80913
12903,822.2221945915,160.52,175.28,-999.25,81.3012932287,26.14,166.0595,5.1405596,6.02,2663.6201984666,167.27426
12904,813.8429532017,160.16,175.1,-999.25,81.242561332,27.48,165.3668814862,11.913285,7.98,2867.2491921761,172.87242
12905,816.6846604239,160.34,175.1,-999.25,81.2353635507,31.44,165.1465948725,8.2370984,12.31,2787.9008049559,175.70316
12906,827.7957215756,166.82,174.02,-999.25,81.2705793116,10.94,204.6870655853,10.0313368,14.09,2817.5369495803,176.31212
12907,830.2585605919,166.82,174.02,-999.25,81.2787764942,17.02,205.5469682202,9.8521036,19.68,2766.8687023193,68.44987
12908,831.1544075149,166.64,173.84,-999.25,81.2947498712,22.15,205.1932389933,6.8299275,22.66,2735.3205483643,72.05092
12909,830.2229484938,166.82,173.66,-999.25,81.2276994012,21.43,205.2101848015,7.7146528,28,2790.9600198849,77.01085
12910,829.4475190313,166.82,173.66,-999.25,81.2324791876,23.3,205.4043802842,7.6784249,34.38,2791.342421751,78.84643
12911,829.4906533909,166.64,173.66,-999.25,81.072058414,18.65,205.2478419527,8.0082902,36.69,2791.7248236171,85.621
12912,832.8628869019,166.64,173.48,-999.25,81.2357133389,14.26,205.6444892781,5.079544,40.44,2681.0194833751,85.78638
12913,831.1295517488,166.46,173.48,-999.25,81.2277161876,7.52,205.5591311182,5.7411813,46.13,2733.4085390337,102.30395
12914,827.7729590337,166.28,173.3,-999.25,81.2357949425,8.56,205.339787586,8.4048912,50.22,2807.2120991951,116.67586
12915,830.5041871197,166.1,173.3,-999.25,81.2358029193,11.56,205.0209243424,6.3913782,48.51,2752.7198332728,119.02667
12916,828.8775897284,165.92,173.12,-999.25,81.2369552783,6.72,205.4126197623,6.4981554,48.44,2746.4102024818,137.52231
12917,828.345809743,165.74,173.12,-999.25,81.2731482357,7.85,195.4182316443,7.2150881,53.45,2773.1783331103,139.09558
12918,824.3495971293,165.74,173.12,-999.25,81.3012932287,9.54,195.5352791671,9.6557098,50.75,2876.0444350969,144.82986
12919,823.8029463236,165.74,172.94,-999.25,81.242561332,13.46,195.8399418771,10.7272953,53.45,2896.6941358674,148.19583
12920,825.1367557513,165.74,172.94,-999.25,81.2353635507,12.65,196.3649294007,7.2341554,53.06,2856.7331408577,149.5687
12921,828.3083588371,165.92,173.12,-999.25,81.2705793116,13.28,196.0022651959,5.8918135,50.37,2776.8111508384,149.92373
12922,827.358044939,166.1,173.3,-999.25,81.2787764942,5.73,205.5477526465,6.4829016,52.68,2787.9008049559,148.77832
12923,822.6787412778,165.92,173.48,-999.25,81.2947498712,8.55,205.1056353485,9.8082487,48.63,2891.5317106748,145.80661
12924,823.8531109963,165.92,173.66,-999.25,81.2276994012,13.24,204.9493940904,9.0817824,53.25,2879.677252825,142.4769
12925,830.0820288662,165.74,173.48,-999.25,81.2324791876,9.64,206.0033460411,5.7259275,49.6,2724.804497046,139.8370599999
12926,826.162320753,165.74,173.48,-999.25,81.0724253866,7.97,204.9380149978,8.0845596,50.75,2833.0242251582,114.697
12927,820.9823744107,165.56,173.48,-999.25,81.2727232529,12.39,190.4973634709,10.5976373,53.11,2950.0391961913,114.52155
12928,819.883815145,165.2,173.48,-999.25,81.2956013531,15.38,180.340149915,10.7425492,49.31,2978.7193361504,97.01362
12929,820.4432761374,165.2,173.48,-999.25,81.2952725297,17.56,180.7152865494,10.7578031,52.9,2962.2760559072,83.23749
12930,821.5562047682,165.02,173.48,-999.25,81.2231303438,15.35,180.861056585,8.5116684,49.4,2920.785453433,75.47616
12931,822.364777617,165.2,173.48,-999.25,81.2732943083,12.39,185.8596891994,8.4620933,52.47,2937.8023364754,56.87514
12932,824.9339640471,165.2,173.48,-999.25,81.2947498712,12.02,186.24826859,6.9977202,48.69,2859.6011548536,46.4565
12933,825.5269938394,165.2,173.48,-999.25,81.2277161876,9.63,186.4415113991,6.2769741,51.89,2819.0665570448,32.82975
12934,824.4249274956,165.38,174.2,-999.25,81.2357133389,7.19,189.1105517094,10.2658653,52.85,2852.1443184643,21.59529
12935,823.7998316401,165.38,174.74,-999.25,81.2277161876,10.36,205.1901182011,9.8082487,50.09,2861.3219632512,19.34294
12936,824.0482448704,165.56,174.92,-999.25,81.2358029193,12.57,205.4733248163,8.3896373,53.62,2885.0308789507,18.93349
12937,825.4255263098,165.56,175.28,-999.25,81.2369552783,14.01,205.503953124,8.0845596,50.56,2839.5250568823,18.18871
12938,820.4533386939,165.74,175.64,-999.25,81.2731482357,10.29,188.0834486623,8.2676062,52.85,2943.1559626011,18.06917
12939,822.650202111,165.56,175.82,-999.25,81.3012932287,13.64,205.0550929334,10.9065285,50.92,2917.9174394371,18.90444
12940,821.0153478591,165.56,176.18,-999.25,81.2431655235,14.97,204.1550840265,12.778943,52.65,2945.4503737978,21.522
12941,823.2660756763,165.56,176.36,-999.25,81.2947498712,15.79,204.9407396892,11.1238964,50.22,2903.3861685245,21.53999
12942,821.0696302873,165.56,176.54,-999.25,81.2277161876,14.81,204.3729096787,10.910342,53,2941.8175560697,23.33163
12943,826.135310425,165.74,176.54,-999.25,81.2357133389,19.15,205.3066540246,8.4659067,50.57,2838.76025315,24.38984
12944,820.9812428627,165.74,176.72,-999.25,81.2277161876,14.4,203.8522767507,9.495544,52.84,2979.1017380165,24.96735
12945,819.8957170264,165.92,176.9,-999.25,81.2357949425,16.36,203.9338844974,12.0048083,53.03,2982.7345557446,24.90158
12946,821.6322575919,166.1,177.26,-999.25,81.2358029193,16.11,204.4391207766,10.4222176,51.68,2934.9343224795,24.761
12947,822.7235633963,166.1,177.44,-999.25,81.2369552783,15.55,204.7810095156,10.7234819,52.37,2911.22540678,24.74988
12948,825.7206834292,165.92,177.44,-999.25,81.2731482357,15.52,205.3038775901,9.3620725,50.43,2851.379514732,23.64692
12949,829.4054054072,165.92,177.8,-999.25,81.3012932287,11.8,205.4118625604,6.5896788,52.46,2736.4677539626,23.44551
12950,824.3704426403,165.74,177.98,-999.25,81.242561332,9.35,205.4774513887,10.534715,53.42,2862.2779679165,23.89542
12951,825.8311646116,165.56,178.16,-999.25,81.2353635507,10.2,205.4992029435,4.6429016,52.75,2854.6299305941,24.24417
12952,821.5558914749,165.74,178.34,-999.25,81.2705793116,15.79,190.8420720256,4.7287047,49.76,2911.6078086461,25.2602
12953,821.5853149069,165.74,178.34,-999.25,81.2787764942,19.3,194.8415773276,11.0514404,51.88,2943.7295654003,26.18974
12954,824.6311537838,165.38,178.52,-999.25,81.2947498712,20.17,196.3939379974,10.4527254,53.34,2879.677252825,28.08166
12955,832.2030321615,165.2,178.7,-999.25,81.2276994012,20.11,195.939678218,5.2721244,50.55,2655.0161564789,31.711
12956,824.3434411437,165.2,178.88,-999.25,81.2324791876,9.59,195.3901092755,9.770114,51.09,2820.0225617101,31.74721
12957,823.2364451589,165.2,179.06,-999.25,81.0724253866,11.23,194.6818864469,10.2906529,55.92,2880.2508556242,35.3764
12958,823.7988503238,165.38,179.06,-999.25,81.2727232529,12.63,202.1484267893,10.7578031,47.63,2877.7652434944,39.84989
12959,824.6748228385,165.38,179.24,-999.25,81.295007216,14.72,202.6577728118,11.1086425,38.96,2864.9547809793,47.561
12960,822.7538021328,165.56,179.06,-999.25,81.2369552783,12.16,202.8607377776,8.8472539,39.14,2881.5892621556,47.60953
12961,830.5620550571,165.74,179.06,-999.25,81.2734385132,20.87,205.5859420385,5.3941554,40.27,2670.8858339229,52.54994
12962,828.8805057623,165.74,179.06,-999.25,81.3012932287,26.57,205.7670424265,7.4591503,43.79,2734.364543699,59.2298
12963,827.8072158945,165.74,179.06,-999.25,81.2431655235,28.02,205.4993713902,6.8985699,40.34,2738.9533660924,61.12817
12964,827.7528534701,165.74,178.88,-999.25,81.2947498712,37.11,205.3145536464,11.1849119,42.38,2771.8399265789,64.808
12965,831.4813972941,165.74,178.88,-999.25,81.2277977911,43.37,205.4459771515,15.6962487,44.88,2781.782375098,64.65388
12966,977.0793306457,171.14,176.9,-999.25,81.2357133389,11.41,224.8928010201,8.8167461,10.17,3468.9585285176,57.14346
12967,977.0951400085,171.14,176.9,-999.25,81.2277161876,24.41,224.7098549576,6.0939275,7.3,3441.61679509,61.28338
12968,978.6602926003,171.14,176.72,-999.25,81.2357949425,28.24,224.5188854857,6.4142591,6.09,3408.1566318044,64.82679
12969,978.6714938822,171.14,176.54,-999.25,81.2358029193,28.46,224.6958584115,6.4523938,5.25,3403.759010344,68.865
12970,979.5200900896,171.14,176.54,-999.25,81.2369552783,28.24,225.2253039938,5.7564352,7.8,3398.5965851513,68.86566
12971,978.6628399498,171.14,176.72,-999.25,81.2731482357,28.12,224.9229645559,5.8422383,5.17,3409.4950383358,68.92855
12972,978.6469996445,170.96,176.36,-999.25,81.3012932287,28.12,225.1374523554,5.3331399,6.85,3419.8198887211,68.67629
12973,977.0872132794,170.96,176.18,-999.25,81.242561332,27.48,225.0442039741,5.6591917,7.78,3408.1566318044,67.68144
12974,977.8681637043,171.14,176.36,-999.25,81.2353635507,29.63,224.9011860516,5.8346114,5.76,3420.0110896541,64.359
12975,977.8653017479,171.14,176,-999.25,81.2705793116,27.8,224.6116655017,5.2206425,8.07,3437.9839773618,64.32281
12976,977.0635548079,171.32,176.18,-999.25,81.2787764942,27.69,224.0600810116,6.0329119,6.97,3447.1616221487,60.66942
12977,975.5096173486,171.14,176.18,-999.25,81.2947498712,27.8,225.1157507416,5.7678756,5.82,3435.8807670982,53.682
12978,976.3142002412,170.96,176.18,-999.25,81.2276994012,27.91,224.612922105,5.9452021,7.47,3435.6895661651,53.63383
12979,978.8118060604,170.96,176.18,-999.25,81.2324791876,28.02,225.3736814171,5.6515648,6.49,3426.5119213782,48.82799
12980,977.0884006278,170.96,176.18,-999.25,81.072058414,27.91,224.7035464727,5.7125803,5.02,3416.9518747252,45.12887
12981,977.994715561,170.96,176.18,-999.25,81.2357133389,27.59,224.8850823039,5.4399171,6.49,3383.6829123726,41.63675
12982,978.8154311242,171.14,176.18,-999.25,81.2277161876,27.8,224.6665666828,5.7411813,8.02,3376.2260759833,40.21299
12983,977.8602246022,170.96,176.18,-999.25,81.2357949425,28.02,224.6677721098,5.7812228,9.47,3394.0077627579,38.90325
12984,977.0872265846,170.96,176.36,-999.25,81.2358029193,28.12,224.7224719274,5.9490155,10.21,3382.5357,36.74624
12985,977.8847770595,170.96,176.36,-999.25,81.2369552783,27.69,224.7183460485,5.3731813,8.54,3360.3563985392,36.37433
12986,979.447885355,170.96,176.36,-999.25,81.2731482357,27.38,224.6983,5.6591917,9.29,3327.2786371198,36.41256
12987,978.862750786,170.78,176.36,-999.25,81.2983308243,26.85,224.7183,1.0620518,10.62,3382.5357,37.51482
12988,979.4541878875,170.78,176.54,-999.25,81.242561332,21.49,225.6066915381,7.0015337,23.07,3116.0016060878,46.16
12989,979.4470446304,170.6,176.54,-999.25,81.2353635507,16.9,225.0516509252,8.3286218,33.61,3144.2993441808,46.19364
12990,978.7083354429,169.34,176.54,-999.25,81.2705793116,28.02,225.2002018562,8.8644145,37.14,3156.5362038967,49.53169
12991,983.3798741313,169.16,176.72,-999.25,81.2787764942,28.24,225.9919815337,6.9805596,42.72,3027.6667750139,50.26695
12992,974.7191706148,168.98,176.36,-999.25,81.2947498712,13.51,224.5876359407,8.536456,44.86,3666.8514942353,47.61688
12993,972.3654501105,168.08,176.36,-999.25,81.2276994012,17.1,223.8207107988,10.1285803,43.23,3759.9663486358,40.52275
12994,969.3681856409,168.26,176.54,-999.25,81.2324791876,20.99,223.4412977349,12.309886,40.1,3854.8020114338,35.20791
12995,976.2865399135,168.26,176.54,-999.25,81.0724253866,26.47,224.7176466371,5.7697824,42.57,3609.3000133841,30.942
12996,973.1918440295,168.44,176.54,-999.25,81.2727232529,28.12,224.0822113871,6.8108601,41.71,3621.728074033,30.9074
12997,973.2054270603,168.62,176.72,-999.25,81.2957047674,15.72,224.0028318102,8.7137824,44.85,3701.8412649854,27.41199
12998,967.9196032067,168.8,176.72,-999.25,81.3056502119,15.42,223.2573888413,9.5107979,42.38,3727.8445918816,20.46333
12999,975.6543692304,167.18,176.9,-999.25,81.2369552783,17.48,224.454519425,6.5610777,44.35,3646.966597197,18.70988
13000,975.3560803475,167.54,177.13652,-999.25,81.2739956075,28.097,224.4430378019,5.57868934,41.553712,3590.0040152196,18.30014
13001,970.9930309412,167.54,177.26036,-999.25,81.3007119516,26.9239,222.7886566212,7.70262134,43.595357,3655.9798091815,18.21052
13002,974.7310400071,167.5418,177.29618,-999.25,81.243681367,22.3526,224.0597969983,7.287124512,44.326979,3621.6057054357,18.36123
13003,973.2224221609,167.72,177.31436,-999.25,81.2940795344,21.5693,224.0166360848,9.282065919,42.672861,3702.8813980612,18.39231
13004,974.7616925811,167.7218,177.34928,-999.25,81.2277961591,16.6702,224.3916562456,5.325989683,40.825519,3578.8417047475,19.21986
13005,974.6714445072,167.9,177.27692,-999.25,81.2356333674,28.426,224.0954244102,5.425273321,39.678067,3594.0307068703,19.701
13006,970.1203697045,167.8802,177.161,-999.25,81.2277969751,14.207,223.8254923741,10.537117493,43.472798,3782.4439303263,19.71575
13007,964.5893904481,165.9164,176.2691,-999.25,81.2357950223,17.858,223.5543553158,6.057623167,40.201721,3433.0089290836,21.35396
13008,964.552433027,165.5582,176.18072,-999.25,81.2358144429,16.6423,224.4073674143,6.239945307,42.775651,3394.9293512553,39.04446
13009,964.517098551,165.3818,176.25128,-999.25,81.2373172078,13.8664,223.3981665122,6.387393208,44.506531,3411.0858300989,46.24961
13010,960.7594347092,165.56,176.1809,-999.25,81.2734296856,10.5603,223.1260346863,10.123832507,42.882,3474.0693294584,49.47108
13011,960.7734664882,165.5618,176.27072,-999.25,81.3007059097,12.6025,223.6082038116,8.032582014,44.422818,3488.2755587847,58.8073
13012,961.4616955533,165.7418,176.34128,-999.25,81.2424893542,15.7956,222.5131507301,15.657313155,42.125536,3526.7891627311,80.617
13013,958.6372642476,165.9236,176.26982,-999.25,81.2357157083,13.4148,223.0552213835,9.136143371,43.833813,3534.0834783274,80.56278
13014,966.9606485434,166.2818,176.25362,-999.25,81.2706612834,16.8057,223.6813723382,6.772630056,41.115148,3394.1167472897,75.24355
13015,965.3466858932,166.46,176.414,-999.25,81.278936228,11.4181,223.5405392588,6.232699697,44.275996,3387.6235636027,80.05524
13016,963.1062577486,166.4618,176.41544,-999.25,81.2940793665,10.2962,223.2962031938,9.789105045,41.163958,3551.0812412765,80.57259
13017,959.2129715329,166.6418,176.55854,-999.25,81.2277308279,15.8357,223.01341277,10.918540893,43.7597639,3599.3346207528,80.42986
13018,957.3348957166,166.8236,176.58608,-999.25,81.2276663966,13.6776,222.4422217248,11.30046014,38.80313832,3668.602894782,80.0946
13019,966.2334221302,166.9982,175.325,-999.25,81.0736949632,25.8596,223.641339037,8.714087477,6.17874143,3463.176612302,78.89658
13020,967.7305727425,166.8236,176.216,-999.25,81.2356333674,30.7414,224.1191047743,6.098198545,8.80629051,3382.967820883,78.65554
13021,970.0088409365,167.18,176.21726,-999.25,81.2277969751,27.9121,224.0300616279,5.766636258,5.939133,3387.8453566853,78.50231
13022,969.221831617,167.1764,176.34182,-999.25,81.2357950223,28.12,224.2169978753,5.843325218,7.885542,3383.8091049884,77.63934
13023,968.4741441722,166.82,176.32472,-999.25,81.2358144429,28.1234,224.9681112951,6.898836914,9.124248,3415.1832660943,77.376
13024,969.2297238336,166.8182,176.39636,-999.25,81.2373172078,28.4578,223.9703625023,7.289336346,7.843587,3410.1757136575,77.38108
13025,968.478332245,166.64,176.43236,-999.25,81.2734296856,28.2367,223.9452799092,5.955498458,6.991967,3382.7402917726,77.89482
13026,969.2698042056,166.64,176.468,-999.25,81.3007059097,27.9121,224.0596679969,5.830492808,4.203964,3364.7081317757,78.98422
13027,970.8629685297,166.64,176.46872,-999.25,81.2424893542,28.0531,224.2317411594,4.6777948,8.808429,3322.9211678554,80.788
13028,970.1963199909,166.6382,176.5409,-999.25,81.2357165193,21.4487,223.9913868996,5.669678789,7.38547,3383.2527102732,80.89453
13029,970.7337155201,166.4636,176.63216,-999.25,81.2708104718,23.277,223.8950939415,4.852871316,16.494194,3341.7907879391,91.45276
13030,969.2367756582,166.64,176.73818,-999.25,81.2777065373,22.1875,223.8777547826,6.453861986,31.8751790001,3397.1300739948,92.05034
13031,969.0989546103,166.64,176.7569,-999.25,81.2308786496,25.8128,224.1440940221,6.651971779,47.921888,3405.5543871055,94.15163
13032,961.6037137507,166.6418,176.84654,-999.25,81.0744283652,17.1611,223.1194989427,11.849428434,49.9407,3620.1353702608,93.01198
13033,965.3524628936,166.8218,176.90108,-999.25,81.272953068,15.3476,223.6622184047,9.282561628,47.0793,3519.2749660618,91.60103
13034,964.5922258403,167,177.00818,-999.25,81.2958042219,21.002,224.5102731017,7.269315671,50.9404,3522.5139098679,89.29633
13035,964.5166189827,167,177.02528,-999.25,81.3049632626,16.277,223.1712737761,7.985943237,48.02,3544.1368233876,86.25331
13036,960.8196348954,167.0018,176.95472,-999.25,81.2373201106,18.9167,222.9285094036,14.632423621,49.0193,3623.0511844898,85.58614
13037,963.8259850588,167.1836,177.02744,-999.25,81.2739956075,15.5872,223.2397179026,13.255626914,49.8814,3583.0175331256,85.07114
13038,963.7960493008,167.36,177.098,-999.25,81.3007119516,14.0216,223.3439683788,9.886653701,47.0202,3550.6414791304,83.38359
13039,962.3066827834,167.3618,177.09836,-999.25,81.243681367,18.1359,223.8719557789,9.348725407,48.0594,3554.9186440029,80.58191
13040,962.3577766817,167.54,177.13454,-999.25,81.2940795344,17.7182,223.8707219583,9.898170356,50.9402,3584.1991548918,80.98015
13041,964.5700771353,167.5418,177.188,-999.25,81.2277969751,16.5627,223.9676257981,8.237270049,47.98,3522.1448920671,78.124
13042,963.8490526504,167.72,177.19052,-999.25,81.2357950223,17.7727,223.8626722191,9.01243438,46.9803,3525.7585897019,78.124
13043,964.5930822666,167.72,177.44018,-999.25,81.2358144429,13.0955,223.2817063414,9.321802327,46.0395,3564.2224814056,78.04458
13044,964.6234220477,167.72,177.45818,-999.25,81.2373172078,13.6224,223.3532985432,9.476781763,47.9396,3493.1377985125,70.17737
13045,965.3327413557,167.72,177.47672,-999.25,81.2734296856,11.9532,223.5368604224,8.401306509,44.8577,3502.3097072715,69.70719
13046,963.8670137039,167.72,177.54854,-999.25,81.3007059097,19.2295,223.7153913277,11.022152953,37.4032,3546.6683237414,68.53844
13047,965.4161986511,167.7182,177.6011,-999.25,81.2424893542,22.2109,223.6030763219,6.616449341,8.0395,3384.4266840022,68.57821
13048,967.0339009544,167.54,177.5138,-999.25,81.2357157083,28.2356,222.3890452644,6.993563544,9.940441,3382.3406818225,68.20783
13049,967.7578277427,167.54,177.67976,-999.25,81.2706612834,27.7898,224.5658280684,6.188387116,7.02817307,3381.3559970173,68.79764
13050,970.133640496,167.54,176.47214,-999.25,81.278936228,26.7913,223.7329035633,4.601792342,8.42652878,3321.6305615571,79.85
13051,968.4912391462,167.54,176.88218,-999.25,81.2940793665,27.9121,223.653771884,5.634937994,8.90095347,3349.2380642818,79.84818
13052,969.3773360777,167.5328,176.8991,-999.25,81.2277308279,28.1212,223.6219846431,6.267421383,5.67598785,3346.4159385098,79.668
13053,968.4863271819,166.8182,176.81036,-999.25,81.2292542331,28.1427,223.2640679001,7.567319423,6.25316425,3347.9531940116,79.69704
13054,969.215023039,166.6364,176.84654,-999.25,81.0736949632,18.6084,223.3773842356,5.630933849,8.91220496,3331.5041777404,82.60748
13055,968.4633050286,166.28,176.9,-999.25,81.2355533959,28.3454,223.447666602,5.866034446,6.12855114,3333.5309076308,86.16768
13056,968.4883409648,166.2782,176.90054,-999.25,81.2277969751,28.12,223.5409839241,6.469420893,8.13977611,3339.9762910843,88.51769
13057,969.2662276545,166.1,176.95364,-999.25,81.2357950223,28.119,223.5864705509,6.266162887,5.89562095,3328.8636928548,89.90062
13058,967.7079969524,166.0982,176.91872,-999.25,81.2358144429,28.0222,223.3816611467,6.138621328,8.33830773,3334.2880633257,92.63579
13059,968.465342737,165.9218,176.98892,-999.25,81.2373172078,28.234,223.3390838486,6.035886408,6.93002199,3327.8197357603,92.74372
13060,968.5485433823,166.1,176.88344,-999.25,81.2734296856,27.646,222.7725145875,6.322697622,4.67219859,3324.550199805,95.686
13061,968.5081792381,166.0964,177.02492,-999.25,81.3001185907,28.1822,223.0707780269,5.544482466,6.14803652,3318.7893156919,95.74062
13062,969.1920754996,165.92,176.972,-999.25,81.2424893542,25.2922,223.5436672839,4.594546775,8.45387243,3287.6273876218,98.45615
13063,967.7035081517,165.92,176.97236,-999.25,81.2357165193,19.6545,223.2113959969,4.545200441,5.32080064,3356.2149863291,102.37412
13064,968.3355253026,165.92,177.00746,-999.25,81.2707354421,28.0189,223.2030496766,6.393933297,5.72039135,3362.645073708,106.56921
13065,966.9117064647,165.92,176.95454,-999.25,81.2777065373,27.9121,223.3606513875,7.017187972,8.058807,3362.165159366,109.065
13066,966.8856512995,165.92,177.00764,-999.25,81.2308786496,28.1268,223.1155335385,6.307996725,9.940893,3370.3963595342,109.25737
13067,966.2045400419,165.92,176.96282,-999.25,81.074126746,28.7977,223.0233001893,6.919181713,8.028809,3323.4431464025,128.40871
13068,968.418070818,165.9218,176.05364,-999.25,81.2424893542,28.5612,223.7758592061,6.307786899,8.9114898,3341.2802814478,138.98616
13069,966.9812350614,166.1,176.01764,-999.25,81.2357165193,27.69,223.9642803139,5.406587318,6.0584526,3345.4714059005,140.26613
13070,969.3993920818,166.0982,175.98182,-999.25,81.2707354421,27.6911,223.5866581885,6.64434492,7.9062064,3329.3512552341,138.002
13071,969.1679802039,165.9218,175.96472,-999.25,81.2777065373,27.8011,223.4734798978,7.319500961,4.9241512,3326.6591460966,137.8481
13072,966.8898032707,166.0982,176.03744,-999.25,81.2308786496,27.9111,223.0794591685,5.581511259,8.941492,3360.1977017648,122.52086
13073,966.1396655254,165.9218,176.18054,-999.25,81.0744283652,27.9988,223.7102291762,6.186251614,7.088803,3382.0882965909,113.32632
13074,966.3101924701,166.1036,176.2349,-999.25,81.272953068,25.919,223.1470997786,5.134763067,9.9405,3356.8268293149,96.2455
13075,968.5867154314,166.4582,176.32472,-999.25,81.2958042219,27.8011,223.5622672715,5.312127694,7.0396,3366.8189900766,87.75843
13076,967.6697872971,166.28,176.3969,-999.25,81.3049632626,27.91,223.2656631344,4.93571901,8.9604,3344.0737270798,75.62764
13077,966.9883206103,166.2818,176.4878,-999.25,81.2373201106,27.9089,223.6201434004,5.408665659,7.0395,3340.7927190685,66.14236
13078,968.442939171,166.46,176.66546,-999.25,81.2737170603,27.6891,223.4828856408,4.216707983,8.9405,3316.2788474409,61.61419
13079,967.6384296649,166.4582,176.6138,-999.25,81.3007119516,16.7225,223.4536922055,5.641001413,6.04,3363.55327814,50.73006
13080,965.3193770474,166.28,176.78318,-999.25,81.243681367,17.8868,222.4364557595,6.868176547,8.0403,3415.0570734785,39.648
13081,963.2211758437,166.28,175.9145,-999.25,81.2940795344,10.6381,223.1851351424,7.633807206,10.1003,3416.8333301467,39.61045
13082,963.8057556319,166.271,176.36126,-999.25,81.2277969751,10.4918,223.4625656604,7.55938734,15.160426,3424.1754459762,35.86478
13083,962.345195699,165.3782,176.4869,-999.25,81.2357950223,14.6051,223.1183371021,7.665992997,23.244148,3438.7162769354,33.071
13084,964.5692067928,165.1982,176.576,-999.25,81.2358144429,12.1683,223.5439388638,7.579579692,35.295014,3417.1143955183,33.01961
13085,962.3724633193,165.0182,176.56664,-999.25,81.2373172078,15.0474,223.0547224843,8.741220291,37.077651,3471.0674748093,27.8995
13086,960.0125220971,164.8418,175.64036,-999.25,81.2734296856,22.7261,220.5891864664,8.630457993,40.967534,3471.7118219537,24.682
13087,959.255363018,165.02,175.6769,-999.25,81.3007059097,24.3592,217.2556190088,9.062409986,45.304527,3479.7327010955,24.67462
13088,959.2845479039,165.0164,175.76672,-999.25,81.2424893542,28.1826,208.7278845038,8.847253872,47.0196,3524.2423663028,23.94458
13089,965.3757410152,164.6582,175.83998,-999.25,81.2357157083,22.4899,209.05923504,9.226503662,47.9404,3527.2117167931,23.99609
13090,964.5069107899,164.4782,176.03816,-999.25,81.2706612834,21.4773,208.4745346196,9.40678551,45.0201,3559.2971453701,23.411
13091,959.3609757212,164.2982,176.25362,-999.25,81.278936228,20.214,208.1851665239,10.435240655,46.0395,3606.523775836,23.42333
13092,962.3138271319,164.1236,176.41616,-999.25,81.2941595059,19.6488,209.1799394686,10.415277139,47.9406,3634.387487811,24.68589
13093,962.3148785741,164.48,176.6309,-999.25,81.2356333674,22.4784,208.5068221467,11.594459692,45.0595,3619.2826140991,28.833
13094,963.0923375881,164.4818,176.72288,-999.25,81.2277969751,20.2872,208.8298025124,9.486258219,47.9601,3604.4396856657,28.833
13095,963.9653251471,164.66,177.00944,-999.25,81.2357950223,15.1187,208.630374252,10.28786903,45.9804,3615.8467333322,28.8627
13096,961.5397939141,164.6618,177.15344,-999.25,81.2358144429,20.9337,208.5219003802,12.455026694,45.05945,3658.3468767328,31.79823
13097,961.5858748991,164.8418,177.29672,-999.25,81.2373172078,21.2548,222.6655951222,11.315904643,47.950465,3667.4881933422,31.326
13098,963.7923791552,165.020054,177.3652492,-999.25,81.2737024478,16.753736,223.0693029222,8.431824195,45.56364745,3598.0844343321,31.3245
13099,962.3822341951,165.030746,177.1655,-999.25,81.4206543246,15.490397,223.4091764614,8.6358811596,47.61918619,3601.3875260511,31.18076
13100,964.3092384561,165.488,177.254258,-999.25,93.5662543263,17.4681,222.0514695827,8.927832579,45.1925132481,3620.9901363014,32.5496952002
13101,954.2086627717,158.3618,173.3036,-999.25,120.363616879,16.2523,73.1367258963,8.539754573,5.07765175,4986.3352375857,152.27568
13102,955.5975567785,158.549,173.6636,-999.25,120.10537696,12.5365,74.0005467354,2.650229179,6.92535209,4966.9500754695,104.0540099999
13103,957.2698762573,159.4418,174.0254,-999.25,120.2490488,14.1251,73.5746609189,3.963665058,5.27780003,4957.759987772,47.28671
13104,958.6051197313,159.62,174.56,-999.25,120.055682,9.68,73.4559983177,4.4865492,12.118215,4946.7892011693,23.51159
13105,957.2247552323,159.98,175.1,-999.25,120.299711,15.16,73.4559983177,6.9386114,15.942687,4931.5042320258,15.056
13106,956.25391213,160.52,175.28,-999.25,120.132199,13.24,73.4496898328,8.3438756,14.208799,4944.6875179121,15.04374
13107,927.3996612611,161.42,176,-999.25,120.103906,10.73,73.367679529,7.1235648,21.088507,4710.0632415598,13.87227
13108,927.4068645924,161.78,176,-999.25,120.252484,19,73.3929134686,9.4154611,23.940698,4706.241999274,18.18003
13109,926.8381632693,161.96,176,-999.25,120.202526,18.95,73.4118389234,11.1353368,22.0201,4705.4777508168,30.53349
13110,926.7703388706,163.22,176.36,-999.25,120.312905,12.18,73.3045946798,8.1417617,23.0392,4726.6856455034,48.4578100002
